,,,,,,,,,商品销量报表,,,,,,,,,
"门店名称:青花椒砂锅鱼",,,,,,,,,,,,,,,,,,,
"查询条件:门店:[青花椒成山巴春店(CS003001121),（停用）青花椒五角场合生汇店(8000808),（闭店）青花椒上滨国际店(CS003007869),青花椒浦东三钢里店(8004234),鲜行者杭州城西银泰店(CS009033532),青花椒徐汇光启城店(8004161),（闭店）青花椒世茂广场店(CS009006656),（闭店）青花椒扫码点餐测试店(CS010016238),（闭店）青花椒中环百联店(160206),青花椒颛桥万达店(CS003025525),（闭店）青花椒南京环宇城店(CS003012827),青花椒杨浦合生汇店(CS003030444),（闭店）青花椒办公室仓库(C2015556),（闭店）青花椒嘉定万达店(CS009006658),（闭店）青花椒周浦万达店(C8021649),鲜行者三林新达汇店(CS009006659),（闭店）青花椒镇江苏宁广场店(CS003025998),（闭店）青花椒浦东九六店(8011190),（闭店）青花椒川沙百联店(CS009002776),青花椒新世界新丸中心店(C8016125),青花椒颛桥龙湖店(CS003012826),鲜行者北外滩来福士店(CS009049357),青花椒紫荆广场店(8000678),青花椒南京新百店(CS003011786),（闭店）青花椒九亭金地店(CS003007870),（闭店）青花椒砂锅鱼LCM店(CS009006661),青花椒南桥百联店(CS009006663),（闭店）青花椒南京景枫店(CS009016291),青花椒金山百联店(C8010488),鲜行者凯德虹口龙之梦店(8001670),（闭店）青花椒南通中南城店(CS009005145),鲜行者江桥万达店(CS003025999),青花椒南方百联店(CS003011785),（闭店）青花椒长寿巴春店(8000705),（闭店）青花椒浦东文峰店(160203),鲜行者打浦桥日月光店(8005333),（闭店）空前拼烤鱼【世茂店】(CS009037253),青花椒莘庄龙之梦店(8000530),（闭店）青花椒七宝凯德店(8005478),(闭店)青花椒宝山龙湖店(8011336),（闭店）青花椒测试门店(176277),（闭店）青花椒曹杨店(8002738),（闭店）青花椒南京印象汇店(CS003001122),鲜行者啦啦宝都店(CS003031114),青花椒川食山语颛桥龙湖店 (CS009061227),青花椒徐汇日月光店(CS009006664),（闭店）青花椒南通万象城店(CS009006660),（闭店）青花椒宝山万达店(CS009014647),青花椒松江地中海店(167521),（闭店）青花椒南京水游城店(CS003005211),青花椒松江万达店(CS003023325),青花椒长宁龙之梦店(CS003011787),（闭店）青花椒北京长楹龙湖店(CS003028292),（闭店）青花椒静安大融城店(C8024722),（闭店）青花椒南通文峰店(8010053),青花椒松江鹿都店(8005703),（闭店）青花椒滨江万科店(CS009004314),青花椒杭州湖滨银泰城店(CS003015701),（闭店）青花椒虹桥南丰城店(163080),（闭店）青花椒崇明万达店(CS003024218),（闭店）青花椒青浦宝龙店(CS009006662),（闭店）青花椒我格广场店(CS009000641),（闭店）青花椒浦东米岛店(8002827),（闭店）不二君世茂广场店(CS003031009)]; 商品分类:[全部]; 商品:[全部]; 时间范围:[""2026-02-01"",""2026-02-28""]; 是否显示套餐子商品数量:是; 商品名称多选:; 区域:全部; 交易类型:销售; 销售渠道:全部; 商品属性:[赠品,单品,套餐,自定义套餐,自定义单品,套餐子商品,其他]; 排序方式:数量; 展示维度:按商品+点单方式汇总; 商品分类多选:; 是否显示套餐子商品金额:是; 菜单名称:",,,,,,,,,,,,,,,,,,,
"门店名称","商品分类","收入分组","商品编码","商品名称","规格","商品类型","点单方式","单卖数量(不含套餐子商品)","数量(含套餐子商品)","退货数量(不含套餐子商品)","套餐内销量","单位","销售单价","销售金额","折后金额","分摊优惠","实退金额","实收",
"青花椒成山巴春店","其他-外",,"","打包盒",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",10.50,10.50,10.50,3.55,0.00,6.95,
"青花椒成山巴春店","外卖套餐",,"","#甄选家庭聚会套餐",,"餐饮套餐商品","套餐",1.00,1.00,0.00,0.00,"份",311.00,311.00,311.00,134.51,0.00,176.49,
"青花椒成山巴春店","其他-外",,"","打包盒",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",6.50,6.50,6.50,2.81,0.00,3.69,
"青花椒成山巴春店","多人份鱼_外卖",,"","#招牌青花椒味(小份)#",,"餐饮商品","套餐子商品",0.00,1.00,0.00,1.00,"份",158.00,158.00,185.03,93.23,0.00,91.80,
"青花椒成山巴春店","未分类",,"","#招牌青花椒味单人份鱼锅+米饭+经典红糖冰粉#",,"","自定义套餐",1.00,1.00,0.00,0.00,"份",70.00,70.00,70.00,37.61,0.00,32.39,
"青花椒成山巴春店","冷菜类",,"","凉拌鲜豆苗",,"餐饮商品","赠品",1.00,1.00,0.00,0.00,"份",22.00,22.00,0.00,0.00,0.00,0.00,
"青花椒成山巴春店","砂锅鱼",,"","营养番茄鱼118元份",,"餐饮商品","套餐子商品",0.00,1.00,0.00,1.00,"份",118.00,118.00,118.00,1.22,0.00,116.78,
"青花椒成山巴春店","招牌飞饼",,"","芝士飞饼",,"餐饮商品","赠品",1.00,1.00,0.00,0.00,"份",25.00,25.00,0.00,0.00,0.00,0.00,
"青花椒成山巴春店","单人份鱼_外卖",,"","#【直播专享】古法秘制酸菜味(单人份)#",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",58.00,58.00,58.00,0.00,0.00,58.00,
"青花椒成山巴春店","热菜系列",,"","砂锅肉沫豆腐",,"餐饮商品","赠品",1.00,1.00,0.00,0.00,"份",26.00,26.00,0.00,0.00,0.00,0.00,
"青花椒成山巴春店","其他-外",,"","打包盒",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",17.50,17.50,17.50,4.80,0.00,12.70,
"青花椒成山巴春店","鱼锅伴侣",,"","豆腐皮",,"餐饮商品","赠品",1.00,1.00,0.00,0.00,"份",8.00,8.00,0.00,0.00,0.00,0.00,
"青花椒成山巴春店","手工炸品",,"","咸蛋黄牛蛙",,"餐饮商品","赠品",1.00,1.00,0.00,0.00,"根",22.00,22.00,0.00,0.00,0.00,0.00,
"青花椒成山巴春店","其他-外",,"","打包盒",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",14.00,14.00,14.00,3.21,0.00,10.79,
"青花椒成山巴春店","外卖套餐",,"","#甄选家庭聚会套餐",,"餐饮套餐商品","套餐",1.00,1.00,0.00,0.00,"份",308.00,308.00,308.00,155.19,0.00,152.81,
"青花椒成山巴春店","乐山炸串",,"","乐山把把串",,"餐饮商品","赠品",1.00,1.00,0.00,0.00,"份",36.00,36.00,0.00,0.00,0.00,0.00,
"青花椒成山巴春店","招牌飞饼",,"505","芝麻飞饼",,"餐饮商品","赠品",1.00,1.00,0.00,0.00,"个",20.00,20.00,0.00,0.00,0.00,0.00,
"青花椒成山巴春店","其他",,"","打包盒小",,"餐饮商品","赠品",1.00,1.00,0.00,0.00,"个",1.00,1.00,0.00,0.00,0.00,0.00,
"青花椒新世界新丸中心店","饱腹主食",,"","米饭",,"餐饮商品","单品",4113.00,4113.00,0.00,0.00,"份",3.00,12339.00,12278.85,325.08,0.00,11953.77,
"青花椒新世界新丸中心店","饱腹主食",,"","米饭",,"餐饮商品","套餐子商品",0.00,2299.00,0.00,2299.00,"份",3.00,6897.00,6144.17,861.67,0.00,5282.50,
"青花椒新世界新丸中心店","其他_外卖",,"","#需要餐具#",,"餐饮商品","单品",1302.00,1302.00,0.00,0.00,"份",0.20,260.40,260.40,125.95,0.00,134.45,
"青花椒新世界新丸中心店","招牌必点",,"","特色青花椒鱼(活鱼现做)","活鱼现做","餐饮商品","单品",871.00,871.00,0.00,0.00,"煲",108.00,94068.00,93790.44,3558.99,0.00,90231.45,
"青花椒新世界新丸中心店","其他_外卖",,"","#无需餐具#",,"餐饮商品","单品",701.00,701.00,0.00,0.00,"份",0.00,0.00,0.00,0.00,0.00,0.00,
"青花椒新世界新丸中心店","点心小吃",,"","手工鲜虾饼",,"餐饮商品","单品",648.00,648.00,0.00,0.00,"个",15.00,9720.00,9706.80,388.99,0.00,9317.81,
"青花椒新世界新丸中心店","单人份鱼_外卖",,"","#招牌青花椒味(单人份)#",,"餐饮商品","单品",643.00,643.00,0.00,0.00,"份",58.00,37294.00,37294.00,16627.48,0.00,20666.52,
"青花椒新世界新丸中心店","甜品酒饮",,"","红宝石石榴汁",,"餐饮商品","套餐子商品",0.00,582.00,0.00,582.00,"扎",26.00,15132.00,13371.12,1888.48,0.00,11482.64,
"青花椒新世界新丸中心店","热卖推荐",,"","小炒现切吊龙",,"餐饮商品","单品",572.00,572.00,0.00,0.00,"份",69.00,39468.00,39209.94,1770.15,0.00,37439.79,
"青花椒新世界新丸中心店","其他",,"","打包盒",,"餐饮商品","单品",562.00,562.00,0.00,0.00,"份",2.00,1124.00,1124.00,603.98,0.00,520.02,
"青花椒新世界新丸中心店","其他",,"","打包盒",,"餐饮商品","单品",485.00,485.00,0.00,0.00,"份",2.50,1212.50,1212.50,585.49,0.00,627.01,
"青花椒新世界新丸中心店","时蔬",,"","鲜腐竹杭白菜",,"餐饮商品","套餐子商品",0.00,476.00,0.00,476.00,"份",28.00,13328.00,12211.39,1819.02,0.00,10392.37,
"青花椒新世界新丸中心店","时蔬",,"","鲜腐竹杭白菜",,"餐饮商品","单品",473.00,473.00,0.00,0.00,"份",28.00,13244.00,13202.00,359.37,0.00,12842.63,
"青花椒新世界新丸中心店","饱腹主食",,"","酒酿馒头",,"餐饮商品","单品",399.00,399.00,0.00,0.00,"个",3.00,1197.00,1190.22,34.51,0.00,1155.71,
"青花椒新世界新丸中心店","热卖推荐",,"","五彩小炒",,"餐饮商品","单品",399.00,399.00,0.00,0.00,"份",32.00,12768.00,12716.16,380.21,0.00,12335.95,
"青花椒新世界新丸中心店","单人份鱼_外卖",,"","#现炒香辣干锅鱼+米饭(单人份)#",,"餐饮商品","套餐子商品",0.00,387.00,0.00,387.00,"份",58.00,22446.00,22653.40,12899.78,0.00,9753.62,
"青花椒新世界新丸中心店","单人份鱼_外卖",,"","#现炒香辣干锅鱼+米饭(单人份)#",,"餐饮商品","单品",382.00,382.00,0.00,0.00,"份",58.00,22156.00,22156.00,11219.06,0.00,10936.94,
"青花椒新世界新丸中心店","招牌必点",,"","特色青花椒鱼(活鱼手工去刺)","活鱼手工去刺","餐饮商品","单品",369.00,369.00,0.00,0.00,"煲",128.00,47232.00,47114.24,2130.82,0.00,44983.42,
"青花椒新世界新丸中心店","点心小吃",,"","虾仁肉沫蒸蛋",,"餐饮商品","单品",365.00,365.00,0.00,0.00,"份",26.00,9490.00,9439.56,220.06,0.00,9219.50,
"青花椒新世界新丸中心店","三大绝活",,"","牛骨髓麻婆豆腐",,"餐饮商品","单品",355.00,355.00,0.00,0.00,"份",48.00,17040.00,16994.40,537.31,0.00,16457.09,
"青花椒新世界新丸中心店","招牌必点",,"","特色青花椒鱼(活鱼现做)","活鱼现做","餐饮商品","套餐子商品",0.00,352.00,0.00,352.00,"煲",108.00,38016.00,35331.56,4082.83,0.00,31248.73,
"青花椒新世界新丸中心店","三大绝活",,"","牛骨髓麻婆豆腐",,"餐饮商品","套餐子商品",0.00,343.00,0.00,343.00,"份",48.00,16464.00,16464.00,1899.50,0.00,14564.50,
"青花椒新世界新丸中心店","饱腹主食",,"","酸菜吊龙炒饭",,"餐饮商品","单品",338.00,338.00,0.00,0.00,"份",32.00,10816.00,10753.92,378.05,0.00,10375.87,
"青花椒新世界新丸中心店","点心小吃",,"","山城小酥肉",,"餐饮商品","套餐子商品",0.00,318.00,0.00,318.00,"份",26.00,8268.00,7553.93,977.20,0.00,6576.73,
"青花椒新世界新丸中心店","点心小吃",,"","山城小酥肉",,"餐饮商品","单品",307.00,307.00,0.00,0.00,"份",26.00,7982.00,7952.88,264.58,0.00,7688.30,
"青花椒新世界新丸中心店","热卖推荐",,"","肉沫包浆豆腐煲",,"餐饮商品","单品",306.00,306.00,0.00,0.00,"份",32.00,9792.00,9732.48,372.30,0.00,9360.18,
"青花椒新世界新丸中心店","热卖推荐",,"","青小米椒花甲",,"餐饮商品","单品",299.00,299.00,0.00,0.00,"份",38.00,11362.00,11330.08,417.69,0.00,10912.39,
"青花椒新世界新丸中心店","饮料-外",,"","#百事可乐#",,"餐饮商品","套餐子商品",0.00,297.00,0.00,297.00,"瓶",6.00,1782.00,1782.00,913.46,0.00,868.54,
"青花椒新世界新丸中心店","招牌必点",,"","宫爆超大虾球",,"餐饮商品","单品",294.00,294.00,0.00,0.00,"份",68.00,19992.00,19912.44,688.70,0.00,19223.74,
"青花椒新世界新丸中心店","主食点心-外",,"","#米饭#",,"餐饮商品","套餐子商品",0.00,288.00,0.00,288.00,"份",3.00,864.00,3745.27,1880.17,0.00,1865.10,
"青花椒新世界新丸中心店","时蔬",,"","白灼生菜",,"餐饮商品","单品",277.00,277.00,0.00,0.00,"份",22.00,6094.00,6060.56,217.00,0.00,5843.56,
"青花椒新世界新丸中心店","甜品酒饮",,"","手作冰豆花",,"餐饮商品","赠品",277.00,277.00,0.00,0.00,"份",9.00,2493.00,0.00,0.00,0.00,0.00,
"青花椒新世界新丸中心店","甜品酒饮",,"","手作冰豆花",,"餐饮商品","单品",273.00,273.00,0.00,0.00,"份",9.00,2457.00,2456.10,77.38,0.00,2378.72,
"青花椒新世界新丸中心店","单人份鱼_外卖",,"","#招牌青花椒味(单人份)#",,"餐饮商品","套餐子商品",0.00,269.00,0.00,269.00,"份",58.00,15602.00,15595.26,7888.71,0.00,7706.55,
"青花椒新世界新丸中心店","市场活动",,"","乌蒙山干锅牛肉2-3人餐",,"餐饮套餐商品","套餐",267.00,267.00,0.00,0.00,"份",201.00,53667.00,53667.00,8593.24,0.00,45073.76,
"青花椒新世界新丸中心店","未分类",,"","#招牌青花椒鱼可乐单人套餐#",,"","自定义套餐",257.00,257.00,0.00,0.00,"份",64.00,16448.00,16448.00,8335.84,0.00,8112.16,
"青花椒新世界新丸中心店","热卖推荐",,"","凤梨排骨",,"餐饮商品","单品",256.00,256.00,0.00,0.00,"份",58.00,14848.00,14797.54,442.62,0.00,14354.92,
"青花椒新世界新丸中心店","冷菜类",,"218","酸辣蕨根粉",,"餐饮商品","单品",244.00,244.00,0.00,0.00,"份",16.00,3904.00,3900.80,144.42,0.00,3756.38,
"青花椒新世界新丸中心店","点心小吃",,"","咸蛋黄牛蛙",,"餐饮商品","单品",241.00,241.00,0.00,0.00,"根",22.00,5302.00,5264.16,321.47,0.00,4942.69,
"青花椒新世界新丸中心店","热卖推荐",,"","川式鲍鱼小炒肉",,"餐饮商品","单品",236.00,236.00,0.00,0.00,"份",59.00,13924.00,13763.52,397.07,0.00,13366.45,
"青花椒新世界新丸中心店","三大绝活",,"","古法盐焗鸡",,"餐饮商品","单品",231.00,231.00,0.00,0.00,"份",69.00,15939.00,15856.89,500.01,0.00,15356.88,
"青花椒新世界新丸中心店","市场活动",,"","双人餐",,"餐饮套餐商品","套餐",228.00,228.00,0.00,0.00,"份",214.00,48792.00,48792.00,5575.40,0.00,43216.60,
"青花椒新世界新丸中心店","热卖推荐",,"","泡椒跳跳蛙",,"餐饮商品","单品",221.00,221.00,0.00,0.00,"份",59.00,13039.00,12869.08,437.56,0.00,12431.52,
"青花椒新世界新丸中心店","外卖套餐",,"","#干锅无刺黑鱼配时蔬套餐#",,"餐饮套餐商品","套餐",212.00,212.00,0.00,0.00,"份",80.00,16960.00,16960.00,9947.25,0.00,7012.75,
"青花椒新世界新丸中心店","甜品酒饮",,"605","可口可乐",,"餐饮商品","单品",204.00,204.00,0.00,0.00,"听",6.00,1224.00,1224.00,146.10,0.00,1077.90,
"青花椒新世界新丸中心店","时蔬",,"","豆汤菌菇煲",,"餐饮商品","单品",204.00,204.00,0.00,0.00,"份",32.00,6528.00,6498.56,154.57,0.00,6343.99,
"青花椒新世界新丸中心店","点心小吃",,"","红糖夹心糍粑",,"餐饮商品","单品",188.00,188.00,0.00,0.00,"份",22.00,4136.00,4122.80,143.22,0.00,3979.58,
"青花椒新世界新丸中心店","锅气上新",,"","乌蒙山干锅牛肉",,"餐饮商品","单品",188.00,188.00,0.00,0.00,"份",138.00,25944.00,25709.40,916.43,0.00,24792.97,
"青花椒新世界新丸中心店","甜品酒饮",,"","百威啤酒",,"餐饮商品","单品",188.00,188.00,0.00,0.00,"瓶",12.00,2256.00,2256.00,93.18,0.00,2162.82,
"青花椒新世界新丸中心店","主食点心-外",,"","#米饭#",,"餐饮商品","单品",186.00,186.00,0.00,0.00,"份",3.00,558.00,558.00,243.39,0.00,314.61,
"青花椒新世界新丸中心店","时蔬",,"","鸡汁纸片笋",,"餐饮商品","单品",184.00,184.00,0.00,0.00,"份",32.00,5888.00,5849.92,175.15,0.00,5674.77,
"青花椒新世界新丸中心店","冷菜类",,"","烧椒皮蛋",,"餐饮商品","单品",181.00,181.00,0.00,0.00,"份",18.00,3258.00,3247.20,111.81,0.00,3135.39,
"青花椒新世界新丸中心店","招牌必点",,"","清炖狮子头",,"餐饮商品","单品",180.00,180.00,0.00,0.00,"位",26.00,4680.00,4654.00,108.93,0.00,4545.07,
"青花椒新世界新丸中心店","其他",,"","打包盒小",,"餐饮商品","单品",177.00,177.00,0.00,0.00,"个",1.00,177.00,176.70,8.92,0.00,167.78,
"青花椒新世界新丸中心店","热卖推荐",,"","金牌毛血旺",,"餐饮商品","单品",176.00,176.00,0.00,0.00,"份",78.00,13728.00,13572.78,325.85,0.00,13246.93,
"青花椒新世界新丸中心店","锅气上新",,"","乌蒙山干锅牛肉",,"餐饮商品","套餐子商品",0.00,174.00,0.00,174.00,"份",138.00,24012.00,23836.15,3872.55,0.00,19963.60,
"青花椒新世界新丸中心店","冷菜类",,"","凉拌鲜豆苗",,"餐饮商品","单品",172.00,172.00,0.00,0.00,"份",22.00,3784.00,3766.40,126.29,0.00,3640.11,
"青花椒新世界新丸中心店","热卖推荐",,"","小炒现切吊龙",,"餐饮商品","套餐子商品",0.00,166.00,0.00,166.00,"份",69.00,11454.00,9660.92,1131.23,0.00,8529.69,
"青花椒新世界新丸中心店","甜品酒饮",,"","刺梨油柑茉莉",,"餐饮商品","套餐子商品",0.00,166.00,0.00,166.00,"杯",16.00,2656.00,2679.05,454.95,0.00,2224.10,
"青花椒新世界新丸中心店","三大绝活",,"","铜锅焖牛肋条",,"餐饮商品","单品",148.00,148.00,0.00,0.00,"份",78.00,11544.00,11497.20,393.11,0.00,11104.09,
"青花椒新世界新丸中心店","冷菜-外",,"","#凉拌鲜豆苗#",,"餐饮商品","套餐子商品",0.00,144.00,0.00,144.00,"份",22.00,3168.00,3168.00,1860.10,0.00,1307.90,
"青花椒新世界新丸中心店","热菜系列_外卖",,"","#鲜腐竹杭白菜#半份",,"餐饮商品","套餐子商品",0.00,143.00,0.00,143.00,"份",18.00,2574.00,6359.80,3297.89,0.00,3061.91,
"青花椒新世界新丸中心店","点心小吃",,"","香辣牛蛙",,"餐饮商品","单品",141.00,141.00,0.00,0.00,"根",22.00,3102.00,3082.20,182.59,0.00,2899.61,
"青花椒新世界新丸中心店","其他",,"","打包盒",,"餐饮商品","单品",138.00,138.00,0.00,0.00,"份",1.00,138.00,138.00,70.02,0.00,67.98,
"青花椒新世界新丸中心店","招牌必点",,"","麻辣干锅鱼片(黑鱼)","黑鱼","餐饮商品","单品",137.00,137.00,0.00,0.00,"份",108.00,14796.00,14688.00,358.53,0.00,14329.47,
"青花椒新世界新丸中心店","热卖推荐",,"","响口三脆",,"餐饮商品","单品",136.00,136.00,0.00,0.00,"份",69.00,9384.00,9361.92,348.22,0.00,9013.70,
"青花椒新世界新丸中心店","外卖套餐",,"","#干锅无刺黑鱼鸿运套餐#",,"餐饮套餐商品","套餐",134.00,134.00,0.00,0.00,"份",64.00,8576.00,8576.00,4705.05,0.00,3870.95,
"青花椒新世界新丸中心店","饮料-外",,"","#鸿运红枣茶#",,"餐饮商品","套餐子商品",0.00,134.00,0.00,134.00,"份",6.00,804.00,804.00,441.10,0.00,362.90,
"青花椒新世界新丸中心店","甜品酒饮",,"","红宝石石榴汁",,"餐饮商品","单品",131.00,131.00,0.00,0.00,"扎",26.00,3406.00,3406.00,100.51,0.00,3305.49,
"青花椒新世界新丸中心店","砂锅鱼",,"","青花椒鱼118元份",,"餐饮商品","套餐子商品",0.00,131.00,0.00,131.00,"份",118.00,15458.00,16393.94,2869.53,0.00,13524.41,
"青花椒新世界新丸中心店","冷菜类",,"","柠檬手舂无骨鸡爪",,"餐饮商品","单品",124.00,124.00,0.00,0.00,"份",32.00,3968.00,3920.32,123.60,0.00,3796.72,
"青花椒新世界新丸中心店","招牌必点",,"","避风塘椒盐虾",,"餐饮商品","单品",122.00,122.00,0.00,0.00,"份",59.00,7198.00,7099.47,305.94,0.00,6793.53,
"青花椒新世界新丸中心店","饱腹主食",,"","海鲜珍珠面",,"餐饮商品","单品",120.00,120.00,0.00,0.00,"份",32.00,3840.00,3820.80,159.26,0.00,3661.54,
"青花椒新世界新丸中心店","甜品酒饮",,"","红宝石石榴汁(扎)","扎","餐饮商品","套餐子商品",0.00,115.00,0.00,115.00,"扎",26.00,2990.00,2990.00,351.51,0.00,2638.49,
"青花椒新世界新丸中心店","三大绝活",,"","古法盐焗鸡(半只)","半只","餐饮商品","套餐子商品",0.00,115.00,0.00,115.00,"份",69.00,7935.00,7935.00,932.86,0.00,7002.14,
"青花椒新世界新丸中心店","市场活动",,"","多人餐",,"餐饮套餐商品","套餐",115.00,115.00,0.00,0.00,"份",376.00,43240.00,43240.00,5083.40,0.00,38156.60,
"青花椒新世界新丸中心店","冷菜类",,"218","酸辣蕨根粉",,"餐饮商品","套餐子商品",0.00,115.00,0.00,115.00,"份",16.00,1840.00,1840.00,216.31,0.00,1623.69,
"青花椒新世界新丸中心店","超值海鲜套餐",,"","蒜蓉粉丝蒸松叶蟹",,"餐饮商品","套餐子商品",0.00,114.00,0.00,114.00,"份",688.00,78432.00,36377.89,5971.68,0.00,30406.21,
"青花椒新世界新丸中心店","甜品酒饮",,"","石榴爆柠茶",,"餐饮商品","单品",110.00,110.00,0.00,0.00,"杯",16.00,1760.00,1760.00,22.57,0.00,1737.43,
"青花椒新世界新丸中心店","招牌必点",,"","新疆阳光番茄鱼(活鱼现做)","活鱼现做","餐饮商品","单品",101.00,101.00,0.00,0.00,"煲",108.00,10908.00,10908.00,406.27,0.00,10501.73,
"青花椒新世界新丸中心店","热菜系列_外卖",,"","#肉末包浆豆腐煲#半份",,"餐饮商品","套餐子商品",0.00,100.00,0.00,100.00,"份",0.00,0.00,0.00,0.00,0.00,0.00,
"青花椒新世界新丸中心店","冷菜类",,"","梅子冻小番茄",,"餐饮商品","单品",92.00,92.00,0.00,0.00,"份",18.00,1656.00,1654.20,37.86,0.00,1616.34,
"青花椒新世界新丸中心店","热卖推荐",,"","肉沫包浆豆腐煲",,"餐饮商品","套餐子商品",0.00,91.00,0.00,91.00,"份",32.00,2912.00,1385.04,216.45,0.00,1168.59,
"青花椒新世界新丸中心店","热卖推荐",,"","川式小炒肉",,"餐饮商品","套餐子商品",0.00,83.00,0.00,83.00,"份",48.00,3984.00,1707.28,278.63,0.00,1428.65,
"青花椒新世界新丸中心店","其他",,"","打包盒",,"餐饮商品","单品",82.00,82.00,0.00,0.00,"份",3.00,246.00,246.00,117.19,0.00,128.81,
"青花椒新世界新丸中心店","招牌必点",,"","新疆阳光番茄鱼(活鱼手工去刺)","活鱼手工去刺","餐饮商品","单品",81.00,81.00,0.00,0.00,"煲",128.00,10368.00,10368.00,276.46,0.00,10091.54,
"青花椒新世界新丸中心店","热卖推荐",,"","江油鸭血肥肠",,"餐饮商品","单品",80.00,80.00,0.00,0.00,"份",46.00,3680.00,3666.20,144.38,0.00,3521.82,
"青花椒新世界新丸中心店","热菜系列_外卖",,"","#白灼生菜#",,"餐饮商品","套餐子商品",0.00,79.00,0.00,79.00,"份",18.00,1422.00,1485.25,853.88,0.00,631.37,
"青花椒新世界新丸中心店","甜品酒饮",,"","刺梨油柑茉莉",,"餐饮商品","单品",77.00,77.00,0.00,0.00,"杯",16.00,1232.00,1232.00,39.31,0.00,1192.69,
"青花椒新世界新丸中心店","超值海鲜套餐",,"","松叶蟹2~3人餐",,"餐饮套餐商品","套餐",74.00,74.00,0.00,0.00,"份",299.00,22126.00,22126.00,169.15,0.00,21956.85,
"青花椒新世界新丸中心店","甜品酒饮",,"","龙眼牛乳冰",,"餐饮商品","单品",73.00,73.00,0.00,0.00,"份",28.00,2044.00,2029.44,123.22,0.00,1906.22,
"青花椒新世界新丸中心店","其他",,"","打包盒",,"餐饮商品","单品",72.00,72.00,0.00,0.00,"份",3.50,252.00,252.00,119.92,0.00,132.08,
"青花椒新世界新丸中心店","甜品酒饮",,"","草莓牛乳冰",,"餐饮商品","单品",72.00,72.00,0.00,0.00,"份",28.00,2016.00,2007.60,68.08,0.00,1939.52,
"青花椒新世界新丸中心店","主食点心-外",,"","#脆哨茶油蒸蛋#",,"餐饮商品","单品",71.00,71.00,0.00,0.00,"份",8.00,568.00,568.00,278.86,0.00,289.14,
"青花椒新世界新丸中心店","甜品酒饮",,"606","雪碧",,"餐饮商品","单品",67.00,67.00,0.00,0.00,"听",6.00,402.00,402.00,4.65,0.00,397.35,
"青花椒新世界新丸中心店","其他",,"","打包盒中",,"餐饮商品","单品",65.00,65.00,0.00,0.00,"个",2.00,130.00,130.00,9.12,0.00,120.88,
"青花椒新世界新丸中心店","单人份鱼_外卖",,"","#营养多C番茄味(单人份)#",,"餐饮商品","单品",65.00,65.00,0.00,0.00,"份",58.00,3770.00,3770.00,1677.01,0.00,2092.99,
"青花椒新世界新丸中心店","冷菜类",,"","手钓东山小管",,"餐饮商品","单品",65.00,65.00,0.00,0.00,"份",68.00,4420.00,4405.04,138.63,0.00,4266.41,
"青花椒新世界新丸中心店","甜品酒饮",,"","草莓椰椰",,"餐饮商品","单品",63.00,63.00,0.00,0.00,"份",16.00,1008.00,1008.00,27.95,0.00,980.05,
"青花椒新世界新丸中心店","热菜系列_外卖",,"","#川式小炒黑猪肉#半份",,"餐饮商品","套餐子商品",0.00,61.00,0.00,61.00,"份",0.00,0.00,0.00,0.00,0.00,0.00,
"青花椒新世界新丸中心店","甜品酒饮",,"","无糖可乐",,"餐饮商品","单品",61.00,61.00,0.00,0.00,"听",6.00,366.00,365.28,5.51,0.00,359.77,
"青花椒新世界新丸中心店","外卖套餐",,"","#川式小炒黑猪肉套餐",,"餐饮套餐商品","套餐",61.00,61.00,0.00,0.00,"份",50.00,3050.00,3050.00,1462.88,0.00,1587.12,
"青花椒新世界新丸中心店","主食点心-外",,"","#山城小酥肉#",,"餐饮商品","单品",60.00,60.00,0.00,0.00,"份",28.00,1680.00,1680.00,439.06,0.00,1240.94,
"青花椒新世界新丸中心店","外卖套餐",,"","#下饭土豆泥焖牛肉套餐",,"餐饮套餐商品","套餐",56.00,56.00,0.00,0.00,"份",58.00,3248.00,3248.00,1800.57,0.00,1447.43,
"青花椒新世界新丸中心店","饱腹主食",,"","#酒酿馒头#",,"餐饮商品","单品",56.00,56.00,0.00,0.00,"个",3.00,168.00,168.00,79.76,0.00,88.24,
"青花椒新世界新丸中心店","热菜系列_外卖",,"","#铜锅焖牛肋条#半份",,"餐饮商品","套餐子商品",0.00,56.00,0.00,56.00,"份",0.00,0.00,0.00,0.00,0.00,0.00,
"青花椒新世界新丸中心店","热菜系列_外卖",,"","#鸡汁纸片笋#半份",,"餐饮商品","套餐子商品",0.00,55.00,0.00,55.00,"份",28.00,1540.00,2930.95,1632.50,0.00,1298.45,
"青花椒新世界新丸中心店","外卖套餐",,"","#鸡汁纸片笋+肉末包浆豆腐套餐",,"餐饮套餐商品","套餐",55.00,55.00,0.00,0.00,"份",59.00,3245.00,3245.00,1807.42,0.00,1437.58,
"青花椒新世界新丸中心店","冷菜类",,"","凉拌鲜豆苗",,"餐饮商品","套餐子商品",0.00,51.00,0.00,51.00,"份",22.00,1122.00,550.22,63.25,0.00,486.97,
