,,,,,,,,,,"采购入库明细报表",,,,,,,,,,,
"门店名称:九记·東門口",,,,,,,,,,,,,,,,,,,,,
"查询条件:总部/门店:[九记·東門口;店铺编码：CC000010045,東門口温州店;店铺编码：CS009040522,(闭店)東門口上海中庚漫游城店;店铺编码：CS009040523,東門口桐乡万象汇店;店铺编码：CS009054282,東門口武林店;店铺编码：CS003031459,東門口奥体店;店铺编码：CS003030504,東門口苏州店;店铺编码：CS009039921,(闭店)炎合里中国北方菜;店铺编码：CS011000128,(闭店)炎合里金华永盛购物中心店;店铺编码：CS009035567,東門口远洋店;店铺编码：CS003021468,(闭店)东门口96店;店铺编码：CS003025461,東門口杭州滨江龙湖店;店铺编码：CS009051886,東門口无锡店;店铺编码：CS009050468,焱合里自助火锅文一路店;店铺编码：CS009034590,東門口金华世贸店;店铺编码：CS009037775,京熹顺杭州金沙店;店铺编码：CS009053371,東門口富阳店;店铺编码：CS009049555,東門口上海西郊百联店;店铺编码：CS009050467,巷口锅香文一路店;店铺编码：CS009058665,東門口501店;店铺编码：CS009040508,華門新京菜中国茶(欧美广场EFC店);店铺编码：CS009035566,小蒸娘老杭州萧山蒸菜;店铺编码：CS009057694,東門口啦啦宝都店;店铺编码：CS009040524,京熹顺南京店;店铺编码：CS009053417]; 单据状态:全部; 供应商:全部; 入库仓库:全部; 日期类型:单据业务日期; 日期范围:[""2026-02-01"",""2026-02-28""]; 查询条件:",,,,,,,,,,,,,,,,,,,,,
"店铺名称","单号","单据业务日期","单据操作日期","状态","入库仓库","供应商","原料分类","原料条形码","原料名称","规格","入库单位","入库数量","计价单位","单价(元)","金额(元)","税率(%)","不含税单价(元)","不含税金额(元)","税额(元)","整单备注",
"華門新京菜中国茶(欧美广场EFC店)","20260204000025	","2026-02-04","2026-02-04","已收货","热菜仓","御嘉供应商","调料及自助小料","2000000021874	","杏仁片","","斤",0.50,"斤",48.00,24.00,0,48.00,24.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000025	","2026-02-04","2026-02-04","已收货","热菜仓","御嘉供应商","调料及自助小料","2000000014340	","绵白糖","","斤",3.00,"斤",5.50,16.50,0,5.50,16.50,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000025	","2026-02-04","2026-02-04","已收货","热菜仓","御嘉供应商","调料及自助小料","640ML","鸡饭老抽","","瓶",2.00,"瓶",20.00,40.00,0,20.00,40.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000025	","2026-02-04","2026-02-04","已收货","热菜仓","御嘉供应商","调料及自助小料","2000000000800	","东古一品鲜","615克","瓶",6.00,"瓶",9.00,54.00,0,9.00,54.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000025	","2026-02-04","2026-02-04","已收货","热菜仓","御嘉供应商","调料及自助小料","2000000021713	","龙门米醋","","瓶",4.00,"瓶",25.00,100.00,0,25.00,100.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000025	","2026-02-04","2026-02-04","已收货","热菜仓","御嘉供应商","调料及自助小料","2000000000824	","盐","","包",1.00,"包",1.10,1.10,0,1.10,1.10,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000025	","2026-02-04","2026-02-04","已收货","热菜仓","御嘉供应商","调料及自助小料","2000000000855	","白胡椒粉(作废)","","包",1.00,"包",15.00,15.00,0,15.00,15.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000025	","2026-02-04","2026-02-04","已收货","热菜仓","御嘉供应商","鲜肉冻品类","2000000017037	","里脊肉","","斤",12.80,"斤",15.00,192.00,0,15.00,192.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000026	","2026-02-04","2026-02-04","已收货","凉菜仓","御嘉供应商","调料及自助小料","2000000001791	","白糖","","斤",2.00,"斤",4.50,9.00,0,4.50,9.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000026	","2026-02-04","2026-02-04","已收货","凉菜仓","御嘉供应商","水果","2000000021928	","蓝莓","100G","盒",1.00,"盒",12.00,12.00,0,12.00,12.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000026	","2026-02-04","2026-02-04","已收货","凉菜仓","御嘉供应商","水果","2000000017167	","草莓","","盒",1.00,"盒",25.00,25.00,0,25.00,25.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000026	","2026-02-04","2026-02-04","已收货","凉菜仓","御嘉供应商","调料及自助小料","2000000017099	","绿尖椒","","斤",1.00,"斤",7.00,7.00,0,7.00,7.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000026	","2026-02-04","2026-02-04","已收货","凉菜仓","御嘉供应商","蔬菜、面点","2000000020822	","红菊苣","","斤",1.30,"斤",15.00,19.50,0,15.00,19.50,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000026	","2026-02-04","2026-02-04","已收货","凉菜仓","御嘉供应商","水果","2000000021942	","红提","","斤",3.70,"斤",10.00,37.00,0,10.00,37.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000026	","2026-02-04","2026-02-04","已收货","凉菜仓","御嘉供应商","水果","2000000020969	","红心火龙果","","斤",1.20,"斤",7.00,8.40,0,7.00,8.40,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000026	","2026-02-04","2026-02-04","已收货","凉菜仓","御嘉供应商","海鲜烧烤","2000000022086	","16/20青虾仁","一箱20斤","箱",1.00,"箱",192.50,192.50,0,192.50,192.50,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000026	","2026-02-04","2026-02-04","已收货","凉菜仓","御嘉供应商","水果","2000000016603	","梨","","斤",6.20,"斤",5.50,34.10,0,5.50,34.10,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000026	","2026-02-04","2026-02-04","已收货","凉菜仓","御嘉供应商","蔬菜、面点","2000000021379	","球生菜","","斤",2.50,"斤",8.00,20.00,0,8.00,20.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000026	","2026-02-04","2026-02-04","已收货","凉菜仓","御嘉供应商","蔬菜、面点","2000000021362	","罗马生菜","","斤",1.00,"斤",12.00,12.00,0,12.00,12.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000027	","2026-02-04","2026-02-04","已收货","明档仓","御嘉供应商","调料及自助小料","2000000017099	","绿尖椒","","斤",2.00,"斤",7.00,14.00,0,7.00,14.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000027	","2026-02-04","2026-02-04","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000021850	","水晶粉","80g","包",50.00,"包",4.00,200.00,0,4.00,200.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000027	","2026-02-04","2026-02-04","已收货","明档仓","御嘉供应商","调料及自助小料","2000000007663	","二锅头","","瓶",1.00,"瓶",23.00,23.00,0,23.00,23.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000027	","2026-02-04","2026-02-04","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000015811	","绿豆芽","","斤",10.00,"斤",3.00,30.00,0,3.00,30.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000027	","2026-02-04","2026-02-04","已收货","明档仓","御嘉供应商","调料及自助小料","2000000000275	","老姜/生姜","","斤",3.00,"斤",5.50,16.50,0,5.50,16.50,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000027	","2026-02-04","2026-02-04","已收货","明档仓","御嘉供应商","调料及自助小料","2000000016962	","古越龙山五年","","瓶",2.00,"瓶",15.00,30.00,0,15.00,30.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000027	","2026-02-04","2026-02-04","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000000367	","胡萝卜","","斤",5.00,"斤",1.80,9.00,0,1.80,9.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000027	","2026-02-04","2026-02-04","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000000299	","黄瓜","","斤",3.00,"斤",4.30,12.90,0,4.30,12.90,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000027	","2026-02-04","2026-02-04","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000021430	","樱桃萝卜","","斤",4.30,"斤",2.80,12.04,0,2.80,12.04,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000027	","2026-02-04","2026-02-04","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000007083	","香芹","","斤",3.00,"斤",4.50,13.50,0,4.50,13.50,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000027	","2026-02-04","2026-02-04","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000020464	","手擀面","","斤",7.00,"斤",3.00,21.00,0,3.00,21.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000027	","2026-02-04","2026-02-04","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000022833	","白羊水豆腐","","盒",9.00,"盒",6.50,58.50,0,6.50,58.50,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000027	","2026-02-04","2026-02-04","已收货","明档仓","御嘉供应商","海鲜烧烤","2000000018553	","胖头鱼（花鲢）（鱼头）","","斤",24.80,"斤",11.00,272.80,0,11.00,272.80,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000027	","2026-02-04","2026-02-04","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000018836	","小中华盒豆腐","350G","盒",5.00,"盒",2.50,12.50,0,2.50,12.50,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000027	","2026-02-04","2026-02-04","已收货","明档仓","御嘉供应商","鲜肉冻品类","2000000021263	","去皮五花肉（御嘉）","","斤",8.80,"斤",15.00,132.00,0,15.00,132.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000027	","2026-02-04","2026-02-04","已收货","明档仓","御嘉供应商","调料及自助小料","2000000000282	","蒜子/蒜米","","斤",5.00,"斤",4.10,20.50,0,4.10,20.50,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000027	","2026-02-04","2026-02-04","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000021218	","去叶大葱","","斤",30.00,"斤",3.30,99.00,0,3.30,99.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000027	","2026-02-04","2026-02-04","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000022239	","海鲜菇","","斤",3.00,"斤",4.50,13.50,0,4.50,13.50,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000027	","2026-02-04","2026-02-04","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000018706	","杏鲍菇","","斤",3.00,"斤",3.20,9.60,0,3.20,9.60,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000027	","2026-02-04","2026-02-04","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000000596	","鲜香菇","","斤",3.00,"斤",5.50,16.50,0,5.50,16.50,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000027	","2026-02-04","2026-02-04","已收货","明档仓","御嘉供应商","调料及自助小料","2000000021737	","6星高筋面粉","","袋",2.00,"袋",18.00,36.00,0,18.00,36.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000027	","2026-02-04","2026-02-04","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000000350	","洋葱（紫)","","斤",3.00,"斤",1.80,5.40,0,1.80,5.40,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000028	","2026-02-04","2026-02-04","已收货","低值易耗品专用仓","御嘉供应商","员工餐","2000000010625	","当日员工餐合计","","批",1.00,"批",179.10,179.10,0,179.10,179.10,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000030	","2026-02-05","2026-02-27","已收货","凉菜仓","总部(东门口供货专用仓)","总仓（其他）","2000000014159	","藤椒牛油火锅底料（总仓）","","袋",6.00,"袋",18.00,108.00,0,18.00,108.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000030	","2026-02-05","2026-02-27","已收货","凉菜仓","总部(东门口供货专用仓)","京菜店专用","2000000021027	","海参皮(京菜)","","斤",1.20,"斤",0.00,0.00,0,0.00,0.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000030	","2026-02-05","2026-02-27","已收货","凉菜仓","总部(东门口供货专用仓)","总仓（肉类）","2000000011493	","羊霖球（总仓）","","斤",18.80,"斤",40.00,752.00,0,40.00,752.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000030	","2026-02-05","2026-02-27","已收货","凉菜仓","总部(东门口供货专用仓)","总仓（其他）","2000000001043	","麻酱烧饼（总仓）","","盒",5.00,"盒",12.00,60.00,0,12.00,60.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000030	","2026-02-05","2026-02-27","已收货","凉菜仓","总部(东门口供货专用仓)","总仓（其他）","2000000013756	","驴打滚(红豆味)（总仓）","","袋",5.00,"袋",10.00,50.00,0,10.00,50.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000030	","2026-02-05","2026-02-27","已收货","凉菜仓","总部(东门口供货专用仓)","总仓（调料、自助小料）","2000000016115	","风光里蓝色长粒香(总仓)","","包",2.00,"包",44.00,88.00,0,44.00,88.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000030	","2026-02-05","2026-02-27","已收货","凉菜仓","总部(东门口供货专用仓)","京菜店专用","2000000021003	","烤鸭鸭酱(京菜店)","40斤/桶","斤",40.00,"斤",0.00,0.00,0,0.00,0.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000030	","2026-02-05","2026-02-27","已收货","凉菜仓","总部(东门口供货专用仓)","京菜店专用","2000000020990	","烤鸭鸭饼(京菜店)","100份/箱","箱",1.00,"箱",0.00,0.00,0,0.00,0.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260204000030	","2026-02-05","2026-02-27","已收货","凉菜仓","总部(东门口供货专用仓)","京菜店专用","2000000020983	","烤鸭(京菜店)","4只/箱","箱",20.00,"箱",0.00,0.00,0,0.00,0.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000012	","2026-02-05","2026-02-05","已收货","烤鸭仓","御嘉供应商","调料及自助小料","2000000022222	","金砂糖","","包",1.00,"包",12.00,12.00,0,12.00,12.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000012	","2026-02-05","2026-02-05","已收货","烤鸭仓","御嘉供应商","调料及自助小料","2000000021843	","山楂条","","盒",8.00,"盒",12.00,96.00,0,12.00,96.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000012	","2026-02-05","2026-02-05","已收货","烤鸭仓","御嘉供应商","摆盘装饰","2000000005164	","薄荷叶","","包",0.50,"包",12.00,6.00,0,12.00,6.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000012	","2026-02-05","2026-02-05","已收货","烤鸭仓","御嘉供应商","蔬菜、面点","2000000000299	","黄瓜","","斤",13.00,"斤",4.30,55.90,0,4.30,55.90,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000013	","2026-02-05","2026-02-05","已收货","凉菜仓","御嘉供应商","调料及自助小料","2000000001791	","白糖","","斤",2.00,"斤",4.50,9.00,0,4.50,9.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000013	","2026-02-05","2026-02-05","已收货","凉菜仓","御嘉供应商","海鲜烧烤","2000000022161	","罗氏虾","","斤",5.00,"斤",60.00,300.00,0,60.00,300.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000013	","2026-02-05","2026-02-05","已收货","凉菜仓","御嘉供应商","海鲜烧烤","2000000022086	","16/20青虾仁","一箱20斤","箱",2.00,"箱",192.50,385.00,0,192.50,385.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000013	","2026-02-05","2026-02-05","已收货","凉菜仓","御嘉供应商","水果","2000000016610	","橙子","","斤",42.70,"斤",3.00,128.10,0,3.00,128.10,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000013	","2026-02-05","2026-02-05","已收货","凉菜仓","御嘉供应商","调料及自助小料","2000000016405	","凤球唛辣椒油","","瓶",1.00,"瓶",16.00,16.00,0,16.00,16.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000013	","2026-02-05","2026-02-05","已收货","凉菜仓","御嘉供应商","调料及自助小料","2000000003672	","冰糖","","斤",2.00,"斤",6.00,12.00,0,6.00,12.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000013	","2026-02-05","2026-02-05","已收货","凉菜仓","御嘉供应商","蔬菜、面点","2000000021362	","罗马生菜","","斤",1.00,"斤",12.00,12.00,0,12.00,12.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000013	","2026-02-05","2026-02-05","已收货","凉菜仓","御嘉供应商","蔬菜、面点","2000000021379	","球生菜","","斤",1.50,"斤",8.00,12.00,0,8.00,12.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000013	","2026-02-05","2026-02-05","已收货","低值易耗品专用仓","御嘉供应商","低值易耗品","2000000008516	","竹签","","把",2.00,"把",7.00,14.00,0,7.00,14.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000013	","2026-02-05","2026-02-05","已收货","凉菜仓","御嘉供应商","水吧原料","2000000006932	","黄柠檬","","斤",2.50,"斤",9.50,23.75,0,9.50,23.75,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000013	","2026-02-05","2026-02-05","已收货","凉菜仓","御嘉供应商","水果","2000000018195	","苹果","","斤",2.00,"斤",6.00,12.00,0,6.00,12.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000013	","2026-02-05","2026-02-05","已收货","凉菜仓","御嘉供应商","水果","2000000020693	","哈密瓜","","斤",9.30,"斤",6.00,55.80,0,6.00,55.80,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000013	","2026-02-05","2026-02-05","已收货","凉菜仓","御嘉供应商","调料及自助小料","2000000000701	","红枣","","斤",2.00,"斤",15.00,30.00,0,15.00,30.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000019	","2026-02-05","2026-02-05","已收货","低值易耗品专用仓","御嘉供应商","低值易耗品","2000000002583	","吸油纸","","包",2.00,"包",22.00,44.00,0,22.00,44.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000019	","2026-02-05","2026-02-05","已收货","明档仓","御嘉供应商","调料及自助小料","2000000021553	","啤酒（御嘉）","","瓶",5.00,"瓶",3.50,17.50,0,3.50,17.50,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000019	","2026-02-05","2026-02-05","已收货","明档仓","御嘉供应商","调料及自助小料","2000000022277	","六必居干黄酱","300G","瓶",4.00,"瓶",15.00,60.00,0,15.00,60.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000019	","2026-02-05","2026-02-05","已收货","明档仓","御嘉供应商","调料及自助小料","2000000000824	","盐","","包",2.00,"包",1.10,2.20,0,1.10,2.20,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000019	","2026-02-05","2026-02-05","已收货","明档仓","御嘉供应商","鲜肉冻品类","2000000021263	","去皮五花肉（御嘉）","","斤",9.60,"斤",15.00,144.00,0,15.00,144.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000019	","2026-02-05","2026-02-05","已收货","明档仓","御嘉供应商","调料及自助小料","2000000022284	","辣妹子","920G","瓶",1.00,"瓶",25.00,25.00,0,25.00,25.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000019	","2026-02-05","2026-02-05","已收货","明档仓","御嘉供应商","调料及自助小料","2000000022314	","磨豉酱","330G","瓶",1.00,"瓶",10.00,10.00,0,10.00,10.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000019	","2026-02-05","2026-02-05","已收货","明档仓","御嘉供应商","调料及自助小料","2000000001791	","白糖","","斤",1.00,"斤",4.50,4.50,0,4.50,4.50,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000019	","2026-02-05","2026-02-05","已收货","明档仓","御嘉供应商","调料及自助小料","2000000000848	","恒顺香醋","","瓶",2.00,"瓶",6.00,12.00,0,6.00,12.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000019	","2026-02-05","2026-02-05","已收货","明档仓","御嘉供应商","调料及自助小料","2000000000275	","老姜/生姜","","斤",3.00,"斤",5.50,16.50,0,5.50,16.50,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000019	","2026-02-05","2026-02-05","已收货","明档仓","御嘉供应商","调料及自助小料","2000000016962	","古越龙山五年","","瓶",2.00,"瓶",15.00,30.00,0,15.00,30.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000019	","2026-02-05","2026-02-05","已收货","明档仓","御嘉供应商","调料及自助小料","2000000000855	","白胡椒粉(作废)","","包",1.00,"包",15.00,15.00,0,15.00,15.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000019	","2026-02-05","2026-02-05","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000000299	","黄瓜","","斤",5.00,"斤",4.30,21.50,0,4.30,21.50,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000019	","2026-02-05","2026-02-05","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000007083	","香芹","","斤",2.00,"斤",4.50,9.00,0,4.50,9.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000019	","2026-02-05","2026-02-05","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000020464	","手擀面","","斤",15.00,"斤",3.00,45.00,0,3.00,45.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000019	","2026-02-05","2026-02-05","已收货","明档仓","御嘉供应商","海鲜烧烤","2000000018553	","胖头鱼（花鲢）（鱼头）","","斤",24.00,"斤",11.00,264.00,0,11.00,264.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000019	","2026-02-05","2026-02-05","已收货","明档仓","御嘉供应商","蔬菜、面点","2000000018836	","小中华盒豆腐","350G","盒",4.00,"盒",2.50,10.00,0,2.50,10.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000019	","2026-02-05","2026-02-05","已收货","明档仓","御嘉供应商","调料及自助小料","2000000011141	","香菜","","斤",5.00,"斤",8.80,44.00,0,8.80,44.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000019	","2026-02-05","2026-02-05","已收货","明档仓","御嘉供应商","调料及自助小料","2000000000282	","蒜子/蒜米","","斤",5.00,"斤",4.10,20.50,0,4.10,20.50,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000021	","2026-02-05","2026-02-05","已收货","低值易耗品专用仓","御嘉供应商","员工餐","2000000010625	","当日员工餐合计","","批",1.00,"批",150.10,150.10,0,150.10,150.10,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000022	","2026-02-05","2026-02-05","已收货","热菜仓","御嘉供应商","蔬菜、面点","2000000000398	","去皮莴笋","","斤",3.00,"斤",2.50,7.50,0,2.50,7.50,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000022	","2026-02-05","2026-02-05","已收货","热菜仓","御嘉供应商","鲜肉冻品类","2000000024318	","牛百叶（京菜）","","斤",1.00,"斤",52.00,52.00,0,52.00,52.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000022	","2026-02-05","2026-02-05","已收货","热菜仓","御嘉供应商","鲜肉冻品类","2000000016894	","黑鱼片","","盒",6.00,"盒",7.70,46.20,0,7.70,46.20,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000022	","2026-02-05","2026-02-05","已收货","热菜仓","御嘉供应商","调料及自助小料","2000000000251	","美人椒","","斤",1.00,"斤",15.00,15.00,0,15.00,15.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000022	","2026-02-05","2026-02-05","已收货","热菜仓","御嘉供应商","蔬菜、面点","2000000021195	","线椒","","斤",1.00,"斤",9.00,9.00,0,9.00,9.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000022	","2026-02-05","2026-02-05","已收货","热菜仓","御嘉供应商","蔬菜、面点","2000000019154	","扁豆角","","斤",15.00,"斤",6.60,99.00,0,6.60,99.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000022	","2026-02-05","2026-02-05","已收货","热菜仓","御嘉供应商","调料及自助小料","2000000021249	","猪板油","","斤",30.50,"斤",9.50,289.75,0,9.50,289.75,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000022	","2026-02-05","2026-02-05","已收货","热菜仓","御嘉供应商","蔬菜、面点","2000000018836	","小中华盒豆腐","350G","盒",10.00,"盒",2.50,25.00,0,2.50,25.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000022	","2026-02-05","2026-02-05","已收货","热菜仓","御嘉供应商","蔬菜、面点","2000000021362	","罗马生菜","","斤",10.00,"斤",5.00,50.00,0,5.00,50.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000022	","2026-02-05","2026-02-05","已收货","热菜仓","御嘉供应商","蔬菜、面点","2000000016931	","菜心","","斤",15.00,"斤",3.50,52.50,0,3.50,52.50,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000022	","2026-02-05","2026-02-05","已收货","热菜仓","御嘉供应商","蔬菜、面点","2000000024479	","小油菜","","斤",15.00,"斤",3.50,52.50,0,3.50,52.50,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000022	","2026-02-05","2026-02-05","已收货","热菜仓","御嘉供应商","蔬菜、面点","2000000000213	","芹菜","","斤",5.00,"斤",4.00,20.00,0,4.00,20.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000022	","2026-02-05","2026-02-05","已收货","热菜仓","御嘉供应商","鲜肉冻品类","2000000021232	","鸡排腿","","斤",34.00,"斤",6.50,221.00,0,6.50,221.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000022	","2026-02-05","2026-02-05","已收货","热菜仓","御嘉供应商","海鲜烧烤","2000000022086	","16/20青虾仁","一箱20斤","箱",2.00,"箱",192.50,385.00,0,192.50,385.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000022	","2026-02-05","2026-02-05","已收货","热菜仓","御嘉供应商","调料及自助小料","2000000021614	","20L色拉油","","桶",1.00,"桶",185.00,185.00,0,185.00,185.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000022	","2026-02-05","2026-02-05","已收货","热菜仓","御嘉供应商","鲜肉冻品类","2000000017037	","里脊肉","","斤",10.70,"斤",15.00,160.50,0,15.00,160.50,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000022	","2026-02-05","2026-02-05","已收货","热菜仓","御嘉供应商","蔬菜、面点","2000000011080	","西红柿","","斤",4.00,"斤",5.50,22.00,0,5.50,22.00,0.00,"",
"華門新京菜中国茶(欧美广场EFC店)","20260205000022	","2026-02-05","2026-02-05","已收货","热菜仓","御嘉供应商","调料及自助小料","2000000000602	","鸡蛋","","斤",24.00,"斤",7.50,180.00,0,7.50,180.00,0.00,"",
